Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
0.82,-28123.479,2412.7418,-30536.221,-29820.802,268.11026,-1260.2978,92345.414,0.97759729
0.825,-28125.039,2460.9315,-30585.97,-29809.536,273.46523,-1250.7743,92345.414,0.97759729
0.83,-28104.539,2452.0791,-30556.618,-29137.256,272.48152,-766.81458,92345.414,0.97759729
0.835,-28228.595,2403.4063,-30632.001,-29262.137,267.07288,-767.42717,92345.414,0.97759729
0.84,-28092.444,2447.4487,-30539.893,-29600.109,271.96698,-1119.4733,92345.414,0.97759729
0.845,-28201.1,2438.7971,-30639.897,-29971.065,271.0056,-1314.2362,92345.414,0.97759729
0.85,-28140.478,2417.5435,-30558.021,-29631.151,268.64384,-1106.8564,92345.414,0.97759729
0.855,-28141.778,2400.6451,-30542.423,-29582.354,266.76605,-1069.6585,92345.414,0.97759729
0.86,-28206.582,2383.7373,-30590.319,-29342.036,264.8872,-843.09828,92345.414,0.97759729
0.865,-28112.701,2489.6641,-30602.365,-29460.764,276.65807,-1000.9653,92345.414,0.97759729
0.87,-28134.38,2388.6914,-30523.071,-29124.198,265.43772,-734.96098,92345.414,0.97759729
0.875,-28223.4,2349.2363,-30572.636,-29422.608,261.05336,-890.43749,92345.414,0.97759729
0.88,-28056.464,2506.1012,-30562.565,-29083.776,278.48461,-762.80077,92345.414,0.97759729
0.885,-28152.481,2488.6848,-30641.166,-29357.288,276.54925,-894.59421,92345.414,0.97759729
0.89,-28315.804,2387.2374,-30703.041,-29402.012,265.27615,-806.53229,92345.414,0.97759729
0.895,-28106.648,2451.9812,-30558.629,-28638.175,272.47065,-394.67028,92345.414,0.97759729
0.9,-28149.556,2414.2338,-30563.79,-29636.632,268.27606,-1104.1848,92345.414,0.97759729
0.905,-28327.28,2376.0343,-30703.314,-29790.316,264.03122,-1086.3352,92345.414,0.97759729
0.91,-28060.868,2494.5949,-30555.463,-29333.626,277.20599,-945.04906,92345.414,0.97759729
0.915,-28134.441,2440.5738,-30575.015,-29145.411,271.20303,-750.66614,92345.414,0.97759729
0.92,-28223.543,2421.1515,-30644.694,-29709.357,269.04477,-1103.248,92345.414,0.97759729
0.925,-28239.926,2455.9829,-30695.909,-29474.161,272.91533,-916.44564,92345.414,0.97759729
0.93,-28114.09,2448.9568,-30563.046,-29254.443,272.13457,-846.73643,92345.414,0.97759729
0.935,-28152.234,2446.4307,-30598.665,-29603.979,271.85386,-1077.9517,92345.414,0.97759729
0.94,-28170.702,2415.0621,-30585.764,-29922.203,268.3681,-1300.5264,92345.414,0.97759729
0.945,-28099.699,2451.7031,-30551.402,-29509.481,272.43974,-1046.7927,92345.414,0.97759729
0.95,-28121.175,2445.7294,-30566.904,-29359.924,271.77593,-919.79694,92345.414,0.97759729
0.955,-28123.031,2369.1208,-30492.151,-29607.165,263.26298,-1102.001,92345.414,0.97759729
0.96,-28137.169,2433.868,-30571.036,-29222.942,270.45785,-806.20972,92345.414,0.97759729
0.965,-28166.513,2409.2337,-30575.746,-29371.614,267.72043,-894.81285,92345.414,0.97759729
0.97,-28219.156,2453.2488,-30672.405,-29697.403,272.6115,-1097.6294,92345.414,0.97759729
0.975,-28154.293,2453.6364,-30607.93,-29558.24,272.65458,-1042.4601,92345.414,0.97759729
0.98,-28074.707,2463.1537,-30537.861,-29543.176,273.71216,-1090.3688,92345.414,0.97759729
0.985,-28139.728,2349.5561,-30489.284,-29312.014,261.0889,-870.44707,92345.414,0.97759729
0.99,-28236.423,2401.6388,-30638.062,-29582.922,266.87647,-999.80358,92345.414,0.97759729
0.995,-28080.445,2471.045,-30551.49,-29617.418,274.58907,-1141.2344,92345.414,0.97759729
1.0,-28098.792,2464.3723,-30563.164,-29209.866,273.84758,-824.99564,92345.414,0.97759729
1.005,-28109.057,2420.493,-30529.55,-29456.47,268.97159,-1000.4824,92345.414,0.97759729
1.01,-28006.395,2428.536,-30434.931,-28963.477,269.86535,-710.6538,92345.414,0.97759729
1.015,-28195.522,2389.919,-30585.441,-29249.975,265.57412,-782.95314,92345.414,0.97759729
1.02,-28198.779,2452.5957,-30651.375,-29301.747,272.53894,-818.97694,92345.414,0.97759729
1.025,-28142.016,2405.1593,-30547.175,-29831.939,267.26767,-1254.8035,92345.414,0.97759729
1.03,-28117.376,2424.4148,-30541.791,-28879.245,269.4074,-565.70397,92345.414,0.97759729
1.035,-28183.157,2436.7053,-30619.862,-29416.705,270.77314,-915.93591,92345.414,0.97759729
