Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
1.155,-28056.974,2451.323,-30508.297,-28490.364,274.21409,-331.89882,89535.984,1.0023213
1.16,-28063.023,2473.4131,-30536.436,-27961.184,276.68517,77.990482,89535.984,1.0023213
1.165,-28050.291,2413.3785,-30463.669,-27944.421,269.96948,81.07749,89535.984,1.0023213
1.17,-28159.034,2494.3384,-30653.372,-27238.833,279.02596,704.70776,89535.984,1.0023213
1.175,-28066.163,2471.9995,-30538.163,-27961.945,276.52704,79.812326,89535.984,1.0023213
1.18,-28029.653,2481.1153,-30510.769,-27274.238,277.54678,578.51196,89535.984,1.0023213
1.185,-28048.108,2482.0724,-30530.181,-28025.207,277.65383,17.538538,89535.984,1.0023213
1.19,-28118.166,2379.205,-30497.371,-28224.186,266.1467,-81.192426,89535.984,1.0023213
1.195,-28195.588,2385.6294,-30581.217,-28188.269,266.86537,5.6047868,89535.984,1.0023213
1.2,-28063.63,2464.5587,-30528.188,-28462.905,275.69469,-305.77291,89535.984,1.0023213
1.205,-28079.099,2442.9037,-30522.003,-28383.8,273.27228,-233.34583,89535.984,1.0023213
1.21,-28069.731,2456.3378,-30526.069,-28058.654,274.77507,8.4828387,89535.984,1.0023213
1.215,-28002.01,2454.9705,-30456.98,-28009.98,274.62211,-6.1038448,89535.984,1.0023213
1.22,-28088.153,2488.1348,-30576.287,-28224.317,278.332,-104.2775,89535.984,1.0023213
1.225,-28094.889,2392.9537,-30487.843,-27393.895,267.68469,536.83514,89535.984,1.0023213
1.23,-28069.955,2417.6891,-30487.644,-27990.595,270.45168,60.775537,89535.984,1.0023213
1.235,-28172.147,2382.7077,-30554.855,-28422.239,266.53853,-191.52519,89535.984,1.0023213
1.24,-28188.449,2374.2053,-30562.654,-27935.53,265.58742,193.69021,89535.984,1.0023213
1.245,-28103.802,2488.6926,-30592.495,-28054.053,278.39439,38.099297,89535.984,1.0023213
1.25,-28099.057,2455.7326,-30554.789,-28052.722,274.70737,35.484057,89535.984,1.0023213
1.255,-28173.933,2419.2973,-30593.23,-28309.518,270.63158,-103.83401,89535.984,1.0023213
1.26,-28122.142,2437.2425,-30559.385,-28055.511,272.63899,51.027781,89535.984,1.0023213
1.265,-28020.298,2538.0195,-30558.317,-28284.839,283.91228,-202.59052,89535.984,1.0023213
1.27,-28159.035,2445.8471,-30604.882,-27964.911,273.60153,148.66409,89535.984,1.0023213
1.275,-28153.403,2388.2534,-30541.657,-28467.385,267.1589,-240.45367,89535.984,1.0023213
1.28,-28091.203,2456.8475,-30548.05,-28080.052,274.83209,8.5395166,89535.984,1.0023213
1.285,-28095.2,2441.4238,-30536.624,-28565.542,273.10673,-360.19698,89535.984,1.0023213
1.29,-28168.681,2380.3967,-30549.077,-28147.354,266.28001,16.332664,89535.984,1.0023213
1.295,-28083.449,2441.7873,-30525.236,-28468.323,273.1474,-294.74451,89535.984,1.0023213
1.3,-28057.768,2493.6187,-30551.386,-28078.977,278.94544,-16.242819,89535.984,1.0023213
1.305,-28023.54,2442.0092,-30465.549,-27242.258,273.17222,598.32093,89535.984,1.0023213
1.31,-28058.074,2441.0587,-30499.133,-28018.332,273.0659,30.435247,89535.984,1.0023213
1.315,-28176.29,2429.3848,-30605.674,-27756.832,271.76001,321.22922,89535.984,1.0023213
1.32,-28042.716,2481.1727,-30523.889,-27886.731,277.5532,119.45659,89535.984,1.0023213
1.325,-28071.979,2473.0206,-30545.0,-27879.019,276.64127,147.77299,89535.984,1.0023213
1.33,-28109.387,2428.7738,-30538.161,-28136.945,271.69166,-21.104858,89535.984,1.0023213
1.335,-28071.328,2426.6403,-30497.968,-28285.361,271.45299,-163.91046,89535.984,1.0023213
1.34,-28121.315,2374.2347,-30495.55,-28053.094,265.59071,52.245093,89535.984,1.0023213
1.345,-28060.098,2503.1742,-30563.272,-27877.523,280.01436,139.81951,89535.984,1.0023213
1.35,-28264.691,2369.9352,-30634.626,-28481.288,265.10976,-165.87407,89535.984,1.0023213
1.355,-28058.62,2461.5072,-30520.128,-27807.726,275.35334,192.13961,89535.984,1.0023213
1.36,-28157.104,2446.3203,-30603.424,-28010.964,273.65448,111.91651,89535.984,1.0023213
1.365,-28103.968,2468.2636,-30572.232,-27991.505,276.10913,86.126457,89535.984,1.0023213
1.37,-28022.867,2469.4937,-30492.361,-27564.78,276.24674,350.8122,89535.984,1.0023213
1.375,-28057.712,2431.8546,-30489.566,-28046.546,272.03629,8.5510041,89535.984,1.0023213
1.38,-28048.662,2469.5221,-30518.184,-27888.347,276.24991,122.77233,89535.984,1.0023213
1.385,-28268.749,2375.1464,-30643.896,-28686.343,265.69269,-319.80109,89535.984,1.0023213
1.39,-28026.453,2494.4905,-30520.944,-28163.801,279.04297,-105.18324,89535.984,1.0023213
1.395,-28132.098,2427.7679,-30559.866,-28032.648,271.57914,76.161242,89535.984,1.0023213
1.4,-28077.272,2466.7526,-30544.024,-27289.67,275.94011,603.16086,89535.984,1.0023213
1.405,-28145.299,2470.7472,-30616.046,-28017.801,276.38696,97.639999,89535.984,1.0023213
1.41,-28086.61,2367.666,-30454.276,-28208.144,264.85591,-93.07267,89535.984,1.0023213
1.415,-28041.959,2441.5946,-30483.553,-27890.559,273.12584,115.94467,89535.984,1.0023213
1.42,-27980.046,2501.6507,-30481.697,-27425.235,279.84394,424.88548,89535.984,1.0023213
1.425,-28107.88,2414.9317,-30522.812,-27925.479,270.14322,139.68655,89535.984,1.0023213
1.43,-28086.09,2460.3977,-30546.487,-27990.401,275.22922,73.280128,89535.984,1.0023213
1.435,-28014.184,2522.4245,-30536.608,-27905.009,282.16777,83.6083,89535.984,1.0023213
1.44,-28013.51,2505.5785,-30519.088,-27243.241,280.28332,589.88694,89535.984,1.0023213
1.445,-28133.757,2424.4546,-30558.211,-27911.912,271.2085,169.89273,89535.984,1.0023213
1.45,-28045.358,2479.9272,-30525.286,-28430.617,277.41387,-295.03888,89535.984,1.0023213
1.455,-28195.464,2463.6042,-30659.068,-28302.911,275.58791,-82.284955,89535.984,1.0023213
1.46,-28146.075,2453.9844,-30600.06,-28041.216,274.51181,80.303179,89535.984,1.0023213
1.465,-28103.004,2417.2461,-30520.25,-27832.868,270.40213,206.87509,89535.984,1.0023213
1.47,-28177.923,2444.2371,-30622.16,-28620.806,273.42144,-339.16846,89535.984,1.0023213
1.475,-27916.015,2496.3816,-30412.397,-27710.09,279.25452,157.70182,89535.984,1.0023213
1.48,-28158.199,2415.5211,-30573.72,-27718.257,270.20916,336.91617,89535.984,1.0023213
1.485,-28130.145,2501.3574,-30631.503,-28598.072,279.81113,-358.34755,89535.984,1.0023213
1.49,-28059.542,2436.2071,-30495.749,-28567.05,272.52317,-388.65941,89535.984,1.0023213
1.495,-28195.341,2411.2331,-30606.574,-28323.207,269.72949,-97.922846,89535.984,1.0023213
1.5,-28090.768,2455.5766,-30546.345,-28052.052,274.68991,29.649365,89535.984,1.0023213
