Time / ns,TotEng / Kcal mole⁻¹,KinEng / Kcal mole⁻¹,PotEng / Kcal mole⁻¹,Enthalpy / Kcal mole⁻¹,Temp / K,Press / atm,Volume / Å³,Density / g cm⁻¹
1.175,-28042.063,2462.8766,-30504.939,-29346.91,275.50653,-968.87654,92345.414,0.97182764
1.18,-28068.569,2462.4449,-30531.014,-29384.684,275.45823,-977.24315,92345.414,0.97182764
1.185,-27979.602,2501.2161,-30480.818,-29585.764,279.79532,-1192.6087,92345.414,0.97182764
1.19,-28014.1,2480.7822,-30494.882,-29705.812,277.50951,-1256.1323,92345.414,0.97182764
1.195,-28005.178,2496.46,-30501.638,-29997.367,279.26329,-1479.2425,92345.414,0.97182764
1.2,-27911.438,2531.5275,-30442.965,-29597.553,283.18607,-1251.9763,92345.414,0.97182764
1.205,-28012.358,2478.6094,-30490.967,-29357.657,277.26645,-998.91265,92345.414,0.97182764
1.21,-28028.33,2389.3094,-30417.639,-29703.308,267.27703,-1243.7066,92345.414,0.97182764
1.215,-27833.471,2527.213,-30360.684,-29550.023,282.70344,-1274.5761,92345.414,0.97182764
1.22,-28144.811,2385.0749,-30529.886,-29835.311,266.80334,-1255.2319,92345.414,0.97182764
1.225,-27881.389,2495.0342,-30376.423,-29305.956,279.10379,-1057.7712,92345.414,0.97182764
1.23,-28059.542,2452.0775,-30511.62,-29728.898,274.2985,-1239.5316,92345.414,0.97182764
1.235,-28040.27,2478.8287,-30519.098,-29493.805,277.29098,-1079.2807,92345.414,0.97182764
1.24,-27931.939,2453.0828,-30385.022,-29602.214,274.41095,-1240.2143,92345.414,0.97182764
1.245,-27888.087,2451.8703,-30339.958,-29169.669,274.27532,-951.60138,92345.414,0.97182764
1.25,-28043.862,2465.7534,-30509.616,-29436.412,275.82833,-1033.9971,92345.414,0.97182764
1.255,-28000.203,2450.1727,-30450.376,-29291.48,274.08541,-958.80035,92345.414,0.97182764
1.26,-28015.472,2448.5815,-30464.054,-29485.142,273.90742,-1091.261,92345.414,0.97182764
1.265,-27920.435,2551.0281,-30471.463,-29288.126,285.36747,-1015.5396,92345.414,0.97182764
1.27,-28061.533,2446.1751,-30507.708,-29629.78,273.63823,-1164.4565,92345.414,0.97182764
1.275,-28018.673,2437.0971,-30455.77,-29753.155,272.62273,-1287.8891,92345.414,0.97182764
1.28,-27964.331,2498.2204,-30462.552,-30027.224,279.46021,-1531.7416,92345.414,0.97182764
1.285,-28035.472,2430.6018,-30466.074,-29977.575,271.89615,-1442.0524,92345.414,0.97182764
1.29,-28101.349,2422.2382,-30523.587,-29900.925,270.96056,-1336.2232,92345.414,0.97182764
1.295,-28040.766,2465.351,-30506.117,-29291.915,275.78332,-929.00392,92345.414,0.97182764
1.3,-28041.109,2450.4554,-30491.564,-29432.758,274.11704,-1033.3285,92345.414,0.97182764
1.305,-28022.215,2443.1801,-30465.395,-29744.648,273.3032,-1278.9429,92345.414,0.97182764
1.31,-27941.917,2485.3524,-30427.27,-29906.721,278.02075,-1458.9086,92345.414,0.97182764
1.315,-28113.523,2406.0835,-30519.607,-29393.684,269.15344,-950.54667,92345.414,0.97182764
1.32,-28083.014,2388.6358,-30471.65,-29682.808,267.20167,-1187.8808,92345.414,0.97182764
1.325,-27956.562,2451.5301,-30408.093,-29895.438,274.23726,-1439.6563,92345.414,0.97182764
1.33,-28067.77,2463.7007,-30531.471,-29580.249,275.59871,-1123.0475,92345.414,0.97182764
1.335,-27968.622,2475.4238,-30444.045,-29330.552,276.9101,-1011.2619,92345.414,0.97182764
1.34,-28180.18,2395.6385,-30575.818,-30178.027,267.98501,-1483.4432,92345.414,0.97182764
1.345,-27956.589,2426.0299,-30382.619,-30154.933,271.38471,-1632.3166,92345.414,0.97182764
1.35,-28052.302,2449.7762,-30502.078,-29624.664,274.04106,-1167.5124,92345.414,0.97182764
